SECTOR,SHELF,REEF_NAME,REEF_ID,SITE_NO,LATITUDE,LONGITUDE,SAMPLE_DATE
SW,M,21550S,21550S,3,-21.9628,152.308033,2010-01-18
SW,M,21550S,21550S,1,-21.96115,152.316733,2012-01-05
SW,M,21550S,21550S,2,-21.9623,152.31275,2012-01-05
SW,M,21550S,21550S,3,-21.9628,152.308033,2012-01-05
SW,M,21550S,21550S,1,-21.96115,152.316733,2013-09-03
SW,M,21550S,21550S,2,-21.9623,152.31275,2013-09-06
SW,M,21550S,21550S,3,-21.9628,152.308033,2013-09-07
SW,M,21550S,21550S,1,-21.96115,152.316733,2016-01-16
SW,M,21550S,21550S,2,-21.9623,152.31275,2016-01-16
SW,M,21550S,21550S,3,-21.9628,152.308033,2016-01-16
SW,M,21550S,21550S,1,-21.96115,152.316733,2018-01-17
SW,M,21550S,21550S,2,-21.9623,152.31275,2018-01-17
SW,M,21550S,21550S,3,-21.9628,152.308033,2018-01-18
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1992-10-05
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1992-10-06
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1992-10-05
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1994-05-24
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1994-05-24
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1994-05-24
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1994-11-18
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1994-11-18
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1994-11-18
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1995-11-25
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1995-11-25
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1995-11-25
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1996-11-03
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1996-11-03
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1996-11-03
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1997-12-01
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1997-12-01
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1997-12-01
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1998-12-11
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1998-12-11
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1998-12-11
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,1999-11-26
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,1999-11-26
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,1999-11-26
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2000-09-08
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2000-09-08
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2000-09-08
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2001-08-12
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2001-08-13
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2001-08-13
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2002-09-10
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2002-09-10
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2002-09-10
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2003-10-24
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2003-10-24
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2003-10-24
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2004-11-21
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2004-11-21
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2004-11-22
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2006-11-27
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2006-11-27
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2006-11-28
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2008-11-28
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2008-11-28
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2008-11-28
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2010-12-12
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2010-12-12
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2010-12-12
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2012-08-27
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2012-08-27
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2012-08-27
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2014-08-12
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2014-08-12
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2014-08-12
SW,M,GANNETT CAY REEF,21556S,1,-21.975817,152.479717,2017-01-20
SW,M,GANNETT CAY REEF,21556S,2,-21.979133,152.482583,2017-01-21
SW,M,GANNETT CAY REEF,21556S,3,-21.982667,152.48295,2017-01-21
SW,M,SMALL LAGOON REEF,21572S,1,-21.866933,152.526083,2006-01-09
SW,M,SMALL LAGOON REEF,21572S,2,-21.870917,152.524683,2006-01-09
SW,M,SMALL LAGOON REEF,21572S,3,-21.8743,152.522633,2006-01-09
SW,M,SMALL LAGOON REEF,21572S,1,-21.866933,152.526083,2008-02-05
SW,M,SMALL LAGOON REEF,21572S,2,-21.870917,152.524683,2008-02-05
SW,M,SMALL LAGOON REEF,21572S,3,-21.8743,152.522633,2008-02-06
SW,M,SMALL LAGOON REEF,21572S,1,-21.866933,152.526083,2009-10-20
SW,M,SMALL LAGOON REEF,21572S,2,-21.870917,152.524683,2009-10-20
SW,M,SMALL LAGOON REEF,21572S,3,-21.8743,152.522633,2009-10-20
SW,M,SMALL LAGOON REEF,21572S,1,-21.866933,152.526083,2012-01-10
SW,M,SMALL LAGOON REEF,21572S,2,-21.870917,152.524683,2012-01-10
SW,M,SMALL LAGOON REEF,21572S,3,-21.8743,152.522633,2012-01-10
SW,M,SMALL LAGOON REEF,21572S,1,-21.866933,152.526083,2013-11-25
SW,M,SMALL LAGOON REEF,21572S,2,-21.870917,152.524683,2013-11-25
SW,M,SMALL LAGOON REEF,21572S,3,-21.8743,152.522633,2013-11-25
SW,M,SMALL LAGOON REEF,21572S,1,-21.866933,152.526083,2016-01-12
SW,M,SMALL LAGOON REEF,21572S,2,-21.870917,152.524683,2016-01-13
SW,M,SMALL LAGOON REEF,21572S,3,-21.8743,152.522633,2016-01-13
SW,M,SMALL LAGOON REEF,21572S,1,-21.866933,152.526083,2018-01-19
SW,M,SMALL LAGOON REEF,21572S,2,-21.870917,152.524683,2018-01-19
SW,M,SMALL LAGOON REEF,21572S,3,-21.8743,152.522633,2018-01-19
SW,M,JENKINS REEF,21584S,1,-21.950183,152.6149,2006-01-08
SW,M,JENKINS REEF,21584S,2,-21.954433,152.613,2006-01-08
SW,M,JENKINS REEF,21584S,3,-21.9573,152.610183,2006-01-08
SW,M,JENKINS REEF,21584S,1,-21.950183,152.6149,2008-02-06
SW,M,JENKINS REEF,21584S,2,-21.954433,152.613,2008-02-07
SW,M,JENKINS REEF,21584S,3,-21.9573,152.610183,2008-02-07
SW,M,JENKINS REEF,21584S,1,-21.950183,152.6149,2009-10-21
SW,M,JENKINS REEF,21584S,2,-21.954433,152.613,2009-10-21
SW,M,JENKINS REEF,21584S,3,-21.9573,152.610183,2009-10-22
SW,M,JENKINS REEF,21584S,1,-21.950183,152.6149,2012-01-09
SW,M,JENKINS REEF,21584S,2,-21.954433,152.613,2012-01-09
SW,M,JENKINS REEF,21584S,3,-21.9573,152.610183,2012-01-09
SW,M,JENKINS REEF,21584S,1,-21.950183,152.6149,2013-11-24
SW,M,JENKINS REEF,21584S,2,-21.954433,152.613,2013-11-24
SW,M,JENKINS REEF,21584S,3,-21.9573,152.610183,2013-11-24
SW,M,JENKINS REEF,21584S,1,-21.950183,152.6149,2016-01-18
SW,M,JENKINS REEF,21584S,2,-21.954433,152.613,2016-01-18
SW,M,JENKINS REEF,21584S,3,-21.9573,152.610183,2016-01-18
SW,M,JENKINS REEF,21584S,1,-21.950183,152.6149,2018-01-27
SW,M,JENKINS REEF,21584S,2,-21.954433,152.613,2018-01-24
SW,M,JENKINS REEF,21584S,3,-21.9573,152.610183,2018-01-30
SW,M,WADE REEF,21588S,1,-21.985383,152.659383,2006-01-07
SW,M,WADE REEF,21588S,2,-21.987867,152.656367,2006-01-07
SW,M,WADE REEF,21588S,3,-21.9903,152.6529,2006-01-07
SW,M,WADE REEF,21588S,1,-21.985383,152.659383,2007-12-13
SW,M,WADE REEF,21588S,2,-21.987867,152.656367,2007-12-13
SW,M,WADE REEF,21588S,3,-21.9903,152.6529,2007-12-13
SW,M,WADE REEF,21588S,1,-21.985383,152.659383,2010-01-16
SW,M,WADE REEF,21588S,2,-21.987867,152.656367,2010-01-16
SW,M,WADE REEF,21588S,3,-21.9903,152.6529,2010-01-16
SW,M,WADE REEF,21588S,1,-21.985383,152.659383,2012-01-08
SW,M,WADE REEF,21588S,2,-21.987867,152.656367,2012-01-08
SW,M,WADE REEF,21588S,3,-21.9903,152.6529,2012-01-08
SW,M,WADE REEF,21588S,1,-21.985383,152.659383,2013-11-23
SW,M,WADE REEF,21588S,2,-21.987867,152.656367,2013-11-23
SW,M,WADE REEF,21588S,3,-21.9903,152.6529,2013-11-23
SW,M,WADE REEF,21588S,1,-21.985383,152.659383,2016-01-19
SW,M,WADE REEF,21588S,2,-21.987867,152.656367,2016-01-19
SW,M,WADE REEF,21588S,3,-21.9903,152.6529,2016-01-19
SW,M,WADE REEF,21588S,1,-21.985383,152.659383,2018-01-31
SW,M,WADE REEF,21588S,2,-21.987867,152.656367,2018-01-31
SW,M,WADE REEF,21588S,3,-21.9903,152.6529,2018-01-31
SW,M,22084S,22084S,1,-21.999617,152.471183,2006-01-04
SW,M,22084S,22084S,2,-22.003367,152.4686,2006-01-04
SW,M,22084S,22084S,3,-22.00395,152.463467,2006-01-04
SW,M,22084S,22084S,1,-21.999617,152.471183,2007-12-11
SW,M,22084S,22084S,2,-22.003367,152.4686,2007-12-11
SW,M,22084S,22084S,3,-22.00395,152.463467,2007-12-11
SW,M,22084S,22084S,1,-21.999617,152.471183,2010-01-17
SW,M,22084S,22084S,2,-22.003367,152.4686,2010-01-17
SW,M,22084S,22084S,3,-22.00395,152.463467,2010-01-17
SW,M,22084S,22084S,1,-21.999617,152.471183,2012-01-06
SW,M,22084S,22084S,2,-22.003367,152.4686,2012-01-06
SW,M,22084S,22084S,3,-22.00395,152.463467,2012-01-06
SW,M,22084S,22084S,1,-21.999617,152.471183,2013-09-07
SW,M,22084S,22084S,2,-22.003367,152.4686,2013-09-08
SW,M,22084S,22084S,3,-22.00395,152.463467,2013-09-08
SW,M,22084S,22084S,1,-21.999617,152.471183,2016-01-17
SW,M,22084S,22084S,2,-22.003367,152.4686,2016-01-17
SW,M,22084S,22084S,3,-22.00395,152.463467,2016-01-17
SW,M,22084S,22084S,1,-21.999617,152.471183,2018-01-26
SW,M,22084S,22084S,2,-22.003367,152.4686,2018-01-26
SW,M,22084S,22084S,3,-22.00395,152.463467,2018-01-27
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1992-10-03
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1992-10-03
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1992-10-03
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1994-05-25
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1994-05-25
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1994-05-25
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1994-11-19
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1994-11-19
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1994-11-20
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1995-11-19
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1995-11-19
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1995-11-19
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1996-11-10
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1996-11-10
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1996-11-10
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1997-11-25
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1997-11-25
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1997-11-25
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1998-12-06
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1998-12-06
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1998-12-06
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,1999-11-21
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,1999-11-21
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,1999-11-21
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2000-09-10
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2000-09-10
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2000-09-10
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2001-08-10
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2001-08-11
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2001-08-11
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2002-09-05
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2002-09-05
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2002-09-05
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2003-10-26
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2003-10-26
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2003-10-26
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2004-11-20
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2004-11-19
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2004-11-19
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2006-11-25
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2006-11-25
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2006-11-26
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2008-11-26
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2008-11-26
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2008-11-26
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2010-12-07
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2010-12-07
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2010-12-07
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2012-09-06
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2012-09-06
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2012-09-06
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2014-08-24
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2014-08-24
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2014-08-27
SW,M,SNAKE (22088),22088S,1,-22.023733,152.1958,2017-01-18
SW,M,SNAKE (22088),22088S,2,-22.027367,152.193467,2017-01-18
SW,M,SNAKE (22088),22088S,3,-22.030833,152.188867,2017-01-18
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1992-10-07
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1992-10-07
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1992-10-07
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1994-05-23
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1994-05-23
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1994-05-23
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1994-11-15
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1994-11-15
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1994-11-15
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1995-11-28
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1995-11-28
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1995-11-28
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1996-11-05
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1996-11-06
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1996-11-05
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1997-12-03
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1997-12-03
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1997-12-04
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1998-12-09
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1998-12-09
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1998-12-09
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,1999-11-25
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,1999-11-25
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,1999-11-25
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2000-09-07
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2000-09-07
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2000-09-07
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2001-08-14
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2001-08-18
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2001-08-18
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2002-09-07
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2002-09-07
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2002-09-07
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2003-10-22
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2003-10-22
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2003-10-22
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2004-11-29
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2004-11-29
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2004-11-29
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2006-01-06
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2006-01-06
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2006-01-06
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2007-12-12
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2007-12-12
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2007-12-12
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2008-11-29
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2008-11-29
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2008-11-29
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2010-01-15
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2010-01-15
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2010-01-15
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2010-12-10
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2010-12-10
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2010-12-10
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2012-01-07
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2012-01-07
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2012-01-07
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2012-09-01
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2012-09-01
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2012-09-01
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2013-09-19
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2013-09-19
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2013-09-20
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2015-01-22
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2015-01-22
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2015-01-23
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2016-01-20
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2016-01-21
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2016-01-21
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2017-01-23
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2017-01-23
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2017-01-23
SW,M,CHINAMAN REEF(22102),22102S,1,-21.99795,152.668567,2018-02-01
SW,M,CHINAMAN REEF(22102),22102S,2,-22.0018,152.668567,2018-02-01
SW,M,CHINAMAN REEF(22102),22102S,3,-22.00595,152.666817,2018-02-02
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,1992-10-11
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,1992-10-11
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,1992-10-11
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,1994-11-17
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,1994-11-17
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,1994-11-17
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,1995-11-29
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,1995-11-29
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,1995-11-29
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,1996-11-04
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,1996-11-04
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,1996-11-05
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,1997-12-02
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,1997-12-02
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,1997-12-03
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,1998-12-03
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,1998-12-03
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,1998-12-03
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,1999-11-27
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,1999-11-27
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,1999-11-27
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2000-09-06
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2000-09-06
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2000-09-06
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2001-08-13
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2001-08-14
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2001-08-14
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2002-09-06
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2002-09-06
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2002-09-06
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2003-10-23
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2003-10-23
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2003-10-23
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2004-11-23
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2004-11-22
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2004-11-22
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2006-11-26
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2006-11-26
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2006-11-27
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2008-11-30
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2008-11-30
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2008-11-30
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2010-12-11
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2010-12-11
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2010-12-11
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2012-08-31
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2012-08-31
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2012-08-31
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2015-01-24
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2015-01-24
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2015-01-24
SW,M,HORSESHOE,22104S,1,-22.022867,152.619233,2017-01-22
SW,M,HORSESHOE,22104S,2,-22.027667,152.620133,2017-01-22
SW,M,HORSESHOE,22104S,3,-22.032033,152.618317,2017-01-22
SW,O,21296S,21296S,1,-21.328317,152.565567,2006-01-15
SW,O,21296S,21296S,2,-21.330733,152.569133,2006-01-16
SW,O,21296S,21296S,3,-21.334283,152.568233,2006-01-16
SW,O,21296S,21296S,1,-21.328317,152.565567,2008-01-27
SW,O,21296S,21296S,2,-21.330733,152.569133,2008-01-27
SW,O,21296S,21296S,3,-21.334283,152.568233,2008-01-27
SW,O,21296S,21296S,1,-21.328317,152.565567,2009-10-15
SW,O,21296S,21296S,2,-21.330733,152.569133,2009-10-15
SW,O,21296S,21296S,3,-21.334283,152.568233,2009-10-15
SW,O,21296S,21296S,1,-21.328317,152.565567,2011-11-21
SW,O,21296S,21296S,2,-21.330733,152.569133,2011-11-21
SW,O,21296S,21296S,3,-21.334283,152.568233,2011-11-21
SW,O,21296S,21296S,1,-21.328317,152.565567,2013-11-30
SW,O,21296S,21296S,2,-21.330733,152.569133,2013-11-30
SW,O,21296S,21296S,3,-21.334283,152.568233,2013-11-29
SW,O,21296S,21296S,1,-21.328317,152.565567,2016-01-09
SW,O,21296S,21296S,2,-21.330733,152.569133,2016-01-09
SW,O,21296S,21296S,3,-21.334283,152.568233,2016-01-08
SW,O,21296S,21296S,1,-21.328317,152.565567,2018-01-21
SW,O,21296S,21296S,2,-21.330733,152.569133,2018-01-21
